papel,segmento,cotacao,ffo_yield,dividend_yield,p_sobre_vp,valor_de_mercado,liquidez,qtd_de_imoveis,preco_do_m2,aluguel_por_m2,cap_rate,vacancia_media
JFLL11,Residencial,71.35,0.16260000000000002,0.09880000000000001,71.0,107068000.0,66273.0,2.0,7215.66,1267.27,0.17559999999999998,0.39049999999999996
JGPX11,Híbrido,99.98,0.12269999999999999,0.1352,105.0,84792700.0,266396.0,0.0,0.0,0.0,0.0,0.0
JPPA11,Híbrido,98.88,0.1274,0.161,100.0,89392500.0,413894.0,0.0,0.0,0.0,0.0,0.0
JPPC11,Híbrido,192.0,-0.037200000000000004,0.0,47.0,10560000.0,1267.0,0.0,0.0,0.0,0.0,0.0
JRDM11,Shoppings,85.9,0.0797,0.0888,96.0,216723000.0,56172.0,1.0,7394.68,67149.0,0.0908,0.011899999999999999
JSAF11,Títulos e Val Mob,96.1,0.09880000000000001,0.1082,97.0,151170000.0,620714.0,0.0,0.0,0.0,0.0,0.0
JSRE11,Híbrido,80.3,0.0709,0.0683,71.0,1667620000.0,2790320.0,6.0,14121.5,1181.8,0.0837,0.0821
KCRE11,Títulos e Val Mob,96.14,0.1119,0.1065,92.0,346104000.0,490037.0,0.0,0.0,0.0,0.0,0.0
KEVE11,Residencial,1012.0,0.0062,0.0565,110.0,149473000.0,37648.0,0.0,0.0,0.0,0.0,0.0
KFOF11,Títulos e Val Mob,97.49,0.0909,0.08650000000000001,100.0,441953000.0,1125610.0,0.0,0.0,0.0,0.0,0.0
